timestamp, kwh, co2
20-01-2012 00:00, 379.452557754558, 73.9932487621389
21-01-2012 00:00, 387.337148023593, 75.5307438646006
22-01-2012 00:00, 239.175033900215, 46.639131610542
23-01-2012 00:00, 463.401704679043, 90.3633324124134
24-01-2012 00:00, 450.367670313808, 87.8216957111924
27-09-2011 00:00, 358.565820255693, 69.9203349498602
28-09-2011 00:00, 367.784038132257, 71.7178874357901
29-09-2011 00:00, 417.1894025449, 81.3519334962555
30-09-2011 00:00, 451.730211084388, 88.0873911614557
01-10-2011 00:00, 280.762305242678, 54.7486495223221
02-10-2011 00:00, 186.602093835661, 36.3874082979538
03-10-2011 00:00, 82.624175209673, 16.1117141658862
04-10-2011 00:00, 309.773148455252, 60.4057639487742
05-10-2011 00:00, 278.080786544626, 54.225753376202
06-10-2011 00:00, 301.979431594154, 58.88598916086
07-10-2011 00:00, 349.208771662472, 68.0957104741821
08-10-2011 00:00, 262.295453577284, 51.1476134475704
09-10-2011 00:00, 410.127167329217, 79.9747976291972
10-10-2011 00:00, 251.985412950871, 49.1371555254198
11-10-2011 00:00, 224.524260901014, 43.7822308756978
12-10-2011 00:00, 126.027378338398, 24.5753387759877
13-10-2011 00:00, 217.857511681431, 42.4822147778791
14-10-2011 00:00, 358.137684980174, 69.8368485711339
15-10-2011 00:00, 322.78785593906, 62.9436319081166
16-10-2011 00:00, 383.523966453372, 74.7871734584076
17-10-2011 00:00, 271.05230555862, 52.8551995839308
18-10-2011 00:00, 328.026306683952, 63.9651298033706
19-10-2011 00:00, 303.464782528867, 59.1756325931291
20-10-2011 00:00, 400.045926514942, 78.0089556704136
21-10-2011 00:00, 360.700663292388, 70.3366293420156
22-10-2011 00:00, 189.637254328441, 36.9792645940461
23-10-2011 00:00, 229.17449335287, 44.6890262038096
24-10-2011 00:00, 359.233331356838, 70.0504996145835
25-10-2011 00:00, 374.07080075047, 72.9438061463416
26-10-2011 00:00, 201.668640408518, 39.325384879661
27-10-2011 00:00, 259.035798857683, 50.5119807772481
28-10-2011 00:00, 194.705301821807, 37.9675338552523
29-10-2011 00:00, 308.975369756334, 60.250197102485
30-10-2011 00:00, 420.639122359069, 82.0246288600184
31-10-2011 00:00, 368.179799429403, 71.7950608887335
01-11-2011 00:00, 195.620129003482, 38.1459251556789
02-11-2011 00:00, 372.70245146059, 72.676978034815
03-11-2011 00:00, 479.355919769654, 93.4744043550825
04-11-2011 00:00, 438.758157753072, 85.5578407618489
05-11-2011 00:00, 434.030735982824, 84.6359935166506
06-11-2011 00:00, 332.208755700227, 64.7807073615443
07-11-2011 00:00, 401.207746431398, 78.2355105541226
08-11-2011 00:00, 317.150839094141, 61.8444136233575
09-11-2011 00:00, 245.739432768588, 47.9191893898746
10-11-2011 00:00, 358.954877939512, 69.9962011982048
11-11-2011 00:00, 481.338034582154, 93.8609167435202
12-11-2011 00:00, 248.517937569138, 48.460997825982
13-11-2011 00:00, 406.336191872732, 79.2355574151828
14-11-2011 00:00, 408.330641523233, 79.6244750970305
15-11-2011 00:00, 468.136895197798, 91.2866945635706
16-11-2011 00:00, 412.168459594936, 80.3728496210124
17-11-2011 00:00, 393.497729536425, 76.7320572596029
18-11-2011 00:00, 498.715016496345, 97.2494282167873
19-11-2011 00:00, 469.395181907466, 91.5320604719559
20-11-2011 00:00, 428.186013131865, 83.4962725607136
21-11-2011 00:00, 282.241391630219, 55.0370713678927
22-11-2011 00:00, 489.953196642467, 95.5408733452811
23-11-2011 00:00, 282.26462635143, 55.0416021385289
24-11-2011 00:00, 367.255757716135, 71.6148727546464
25-11-2011 00:00, 378.626150149132, 73.8320992790806
25-01-2012 00:00, 465.971685679198, 90.8644787074437
26-01-2012 00:00, 375.3228351781, 73.1879528597295
27-01-2012 00:00, 214.117023724501, 41.7528196262778
28-01-2012 00:00, 385.832995529715, 75.2374341282944
29-01-2012 00:00, 289.50927807653, 56.4543092249234
30-01-2012 00:00, 392.286426469202, 76.4958531614943
31-01-2012 00:00, 324.630431714493, 63.3029341843261
01-02-2012 00:00, 234.110039957049, 45.6514577916245
02-02-2012 00:00, 218.642566414507, 42.6353004508289
03-02-2012 00:00, 188.279248214651, 36.714453401857
04-02-2012 00:00, 215.795353752783, 42.0800939817926
05-02-2012 00:00, 275.745837259983, 53.7704382656967
06-02-2012 00:00, 252.422308143501, 49.2223500879827
07-02-2012 00:00, 313.870763735508, 61.2047989284242
08-02-2012 00:00, 368.74158759495, 71.9046095810152
09-02-2012 00:00, 408.100259221381, 79.5795505481693
10-02-2012 00:00, 274.092063380182, 53.4479523591356
11-02-2012 00:00, 336.341572930195, 65.5866067213881
12-02-2012 00:00, 328.267194717454, 64.0121029699036
13-02-2012 00:00, 301.576589690927, 58.8074349897308
14-02-2012 00:00, 274.832133591643, 53.5922660503704
15-02-2012 00:00, 233.010460827016, 45.4370398612681
16-02-2012 00:00, 429.79831759574, 83.8106719311693
17-02-2012 00:00, 433.21783160944, 84.4774771638408
18-02-2012 00:00, 439.854934292815, 85.771712187099
19-02-2012 00:00, 359.161676021949, 70.0365268242801
20-02-2012 00:00, 343.317212266418, 66.9468563919514
21-02-2012 00:00, 320.342147665294, 62.4667187947323
22-02-2012 00:00, 138.003371145034, 26.9106573732816
23-02-2012 00:00, 228.901828329294, 44.6358565242123
24-02-2012 00:00, 355.552455829967, 69.3327288868436
25-02-2012 00:00, 377.705255117636, 73.6525247479391
26-02-2012 00:00, 416.197124821681, 81.1584393402278
27-02-2012 00:00, 451.886882826913, 88.1179421512479
28-02-2012 00:00, 292.340528696965, 57.0064030959081
29-02-2012 00:00, 298.890225278152, 58.2835939292396
01-03-2012 00:00, 320.12622109555, 62.4246131136322
02-03-2012 00:00, 181.609651369392, 35.4138820170315
03-03-2012 00:00, 216.754483695467, 42.2671243206161
04-03-2012 00:00, 370.734792929808, 72.2932846213125
05-03-2012 00:00, 435.837888513072, 84.9883882600492
06-03-2012 00:00, 286.335326206711, 55.8353886103086
07-03-2012 00:00, 329.495236469247, 64.2515711115032
08-03-2012 00:00, 182.534086811328, 35.5941469282089
09-03-2012 00:00, 355.115992289152, 69.2476184963846
10-03-2012 00:00, 325.774781084209, 63.5260823114207
11-03-2012 00:00, 138.808137192265, 27.0675867524917
12-03-2012 00:00, 220.475818519209, 42.9927846112457
13-03-2012 00:00, 328.806302275793, 64.1172289437796
14-03-2012 00:00, 431.685337969294, 84.1786409040123
15-03-2012 00:00, 319.008559334289, 62.2066690701863
16-03-2012 00:00, 378.091372712505, 73.7278176789385
17-03-2012 00:00, 369.155914150373, 71.9854032593228
18-03-2012 00:00, 312.946064972142, 61.0244826695676
19-03-2012 00:00, 73.1191266870856, 14.2582297039817
20-03-2012 00:00, 146.127264401596, 28.4948165583111
21-03-2012 00:00, 154.093259305035, 30.0481855644818
22-03-2012 00:00, 284.807589120923, 55.53747987858
23-03-2012 00:00, 264.282744798342, 51.5351352356768
24-03-2012 00:00, 185.56972120689, 36.1860956353436
23-07-2012 00:00, 42.4476111125471, 8.27728416694669
24-07-2012 00:00, 71.5393284514089, 13.9501690480247
25-07-2012 00:00, 83.5051758265518, 16.2835092861776
26-07-2012 00:00, 217.771368250028, 42.4654168087555
27-07-2012 00:00, 252.743650452539, 49.2850118382452
28-07-2012 00:00, 254.229008084134, 49.574656576406
29-07-2012 00:00, 169.298804545057, 33.013266886286
30-07-2012 00:00, 92.9413953380557, 18.1235720909208
31-07-2012 00:00, 104.58322580913, 20.3937290327803
01-08-2012 00:00, 140.899549614388, 27.4754121748057
02-08-2012 00:00, 103.795522417644, 20.2401268714405
03-08-2012 00:00, 141.648072720238, 27.6213741804464
04-08-2012 00:00, 167.229762823791, 32.6098037506392
05-08-2012 00:00, 191.792719730931, 37.3995803475315
06-08-2012 00:00, 146.689139947972, 28.6043822898546
07-08-2012 00:00, 121.966789910311, 23.7835240325106
08-08-2012 00:00, 126.105245776042, 24.5905229263282
09-08-2012 00:00, 162.061414304449, 31.6019757893676
10-08-2012 00:00, 207.347898204588, 40.4328401498947
11-08-2012 00:00, 214.570592896014, 41.8412656147227
12-08-2012 00:00, 75.6556656296958, 14.7528547977907
13-08-2012 00:00, 188.032871932774, 36.6664100268909
14-08-2012 00:00, 202.883999527903, 39.5623799079412
15-08-2012 00:00, 160.647579795263, 31.3262780600763
16-08-2012 00:00, 206.775247883451, 40.321173337273
17-08-2012 00:00, 216.716190552905, 42.2596571578165
18-08-2012 00:00, 243.986567816126, 47.5773807241446
19-08-2012 00:00, 120.049481739305, 23.4096489391644
20-08-2012 00:00, 185.578816699773, 36.1878692564557
21-08-2012 00:00, 197.310069892343, 38.4754636290069
22-08-2012 00:00, 247.046387530173, 48.1740455683838
23-08-2012 00:00, 298.130702974563, 58.1354870800398
24-08-2012 00:00, 312.839179751434, 61.0036400515296
25-08-2012 00:00, 252.935565352269, 49.3224352436924
26-08-2012 00:00, 186.2597276744, 36.320646896508
27-08-2012 00:00, 180.734891474932, 35.2433038376117
28-08-2012 00:00, 274.814924302932, 53.5889102390717
29-08-2012 00:00, 346.95504100894, 67.6562329967434
30-08-2012 00:00, 241.481886645694, 47.0889678959103
31-08-2012 00:00, 344.531049687667, 67.1835546890951
01-09-2012 00:00, 289.640113115608, 56.4798220575437
02-09-2012 00:00, 261.19721573163, 50.9334570676679
03-09-2012 00:00, 80.9245225564446, 15.7802818985067
04-09-2012 00:00, 287.576027072026, 56.0773252790451
05-09-2012 00:00, 323.795307310351, 63.1400849255184
06-09-2012 00:00, 253.264580674932, 49.3865932316117
07-09-2012 00:00, 185.995605203733, 36.2691430147278
08-09-2012 00:00, 185.279211879781, 36.1294463165573
09-09-2012 00:00, 283.759055900292, 55.3330159005569
10-09-2012 00:00, 335.589906843742, 65.4400318345297
11-09-2012 00:00, 324.818852302379, 63.3396761989639
12-09-2012 00:00, 365.515381088214, 71.2754993122018
13-09-2012 00:00, 409.814686298251, 79.913863828159
14-09-2012 00:00, 326.686414157491, 63.7038507607108
15-09-2012 00:00, 173.595411977147, 33.8511053355437
16-09-2012 00:00, 195.752808128094, 38.1717975849782
17-09-2012 00:00, 297.272406728717, 57.9681193120999
18-09-2012 00:00, 405.454266525709, 79.0635819725134
19-09-2012 00:00, 262.506909965638, 51.1888474432994
20-09-2012 00:00, 262.887575463455, 51.2630772153736
21-09-2012 00:00, 413.514718682138, 80.6353701430169
22-09-2012 00:00, 407.447983668661, 79.4523568153889
23-09-2012 00:00, 408.127934686185, 79.5849472638061
24-09-2012 00:00, 328.639341823348, 64.0846716555529
25-09-2012 00:00, 415.191893782837, 80.9624192876532
26-09-2012 00:00, 327.197359522488, 63.8034851068851
27-09-2012 00:00, 100.726103763284, 19.6415902338404
28-09-2012 00:00, 186.04321312724, 36.2784265598118
29-09-2012 00:00, 310.572257498906, 60.5615902122867
30-09-2012 00:00, 411.756175858428, 80.2924542923934
01-10-2012 00:00, 334.499021142305, 65.2273091227494
02-10-2012 00:00, 379.360856799308, 73.975367075865
03-10-2012 00:00, 347.010720383051, 67.6670904746949
04-10-2012 00:00, 258.824675667793, 50.4708117552196
05-10-2012 00:00, 258.488619309247, 50.4052807653031
06-10-2012 00:00, 347.209400161506, 67.7058330314936
07-10-2012 00:00, 384.960931162409, 75.0673815766697
08-10-2012 00:00, 157.009989990241, 30.6169480480971
09-10-2012 00:00, 334.828174794919, 65.2914940850091
10-10-2012 00:00, 331.271125218119, 64.5978694175332
11-10-2012 00:00, 434.833302585556, 84.7924940041834
12-10-2012 00:00, 287.232260910179, 56.010290877485
13-10-2012 00:00, 159.584481586214, 31.1189739093117
14-10-2012 00:00, 329.014286307125, 64.1577858298893
15-10-2012 00:00, 361.687645896246, 70.529090949768
16-10-2012 00:00, 38.6088638993865, 7.52872846038036
17-10-2012 00:00, 57.7428550265524, 11.2598567301777
18-10-2012 00:00, 343.649711935929, 67.0116938275061
19-10-2012 00:00, 346.336485247694, 67.5356146233004
20-10-2012 00:00, 425.970773048981, 83.0643007445514
21-10-2012 00:00, 171.737399807299, 33.4887929624232
22-10-2012 00:00, 308.128855403838, 60.0851268037485
23-10-2012 00:00, 280.98403645627, 54.7918871089727
24-10-2012 00:00, 460.367958425472, 89.7717518929671
25-10-2012 00:00, 351.442342354629, 68.5312567591526
26-10-2012 00:00, 386.638276639741, 75.3944639447495
27-10-2012 00:00, 338.780882992041, 66.062272183448
28-10-2012 00:00, 274.494567677473, 53.5264406971072
29-10-2012 00:00, 251.132984800129, 48.970932036025
30-10-2012 00:00, 461.494616435805, 89.9914502049819
31-10-2012 00:00, 482.865160916283, 94.1587063786751
01-11-2012 00:00, 459.478428746746, 89.5982936056154
02-11-2012 00:00, 282.290207536456, 55.046590469609
03-11-2012 00:00, 217.287157865196, 42.3709957837133
04-11-2012 00:00, 445.199721774153, 86.8139457459599
05-11-2012 00:00, 421.779485670998, 82.2469997058446
06-11-2012 00:00, 418.682209438417, 81.6430308404914
07-11-2012 00:00, 438.613642156246, 85.529660220468
08-11-2012 00:00, 502.317982355855, 97.9520065593917
09-11-2012 00:00, 528.774411904153, 103.11101032131
10-11-2012 00:00, 536.551651863116, 104.627572113308
11-11-2012 00:00, 206.902494918815, 40.345986509169
12-11-2012 00:00, 339.887786547402, 66.2781183767434
13-11-2012 00:00, 343.735469168923, 67.0284164879399
14-11-2012 00:00, 405.19140861599, 79.012324680118
15-11-2012 00:00, 381.300637806194, 74.3536243722079
16-11-2012 00:00, 445.379572356251, 86.849016609469
17-11-2012 00:00, 181.651815415159, 35.422104005956
18-11-2012 00:00, 456.723139376911, 89.0610121784977
19-11-2012 00:00, 506.723018358123, 98.810988579834
25-03-2012 00:00, 349.43643534673, 68.1401048926124
26-03-2012 00:00, 381.512866514462, 74.3950089703202
27-03-2012 00:00, 325.347784154798, 63.4428179101856
28-03-2012 00:00, 346.337704242986, 67.5358523273824
29-03-2012 00:00, 371.197360766811, 72.3834853495281
30-03-2012 00:00, 318.195857718449, 62.0481922550976
31-03-2012 00:00, 332.94738737326, 64.9247405377857
01-04-2012 00:00, 286.642713357829, 55.8953291047767
02-04-2012 00:00, 217.597054719549, 42.4314256703122
03-04-2012 00:00, 249.20857540634, 48.5956722042363
04-04-2012 00:00, 243.05294729648, 47.3953247228135
05-04-2012 00:00, 6.035, 1.176825
06-04-2012 00:00, 63.5364349089604, 12.3896048072473
07-04-2012 00:00, 294.142333156602, 57.3577549655374
08-04-2012 00:00, 350.758982284094, 68.3980015453983
09-04-2012 00:00, 376.798361552405, 73.475680502719
10-04-2012 00:00, 255.619220867858, 49.8457480692324
11-04-2012 00:00, 162.370505402831, 31.6622485535521
12-04-2012 00:00, 182.422525513263, 35.5723924750862
13-04-2012 00:00, 260.996037498385, 50.8942273121851
14-04-2012 00:00, 246.419970120397, 48.0518941734773
15-04-2012 00:00, 254.979146729139, 49.7209336121822
16-04-2012 00:00, 225.140188148884, 43.9023366890324
17-04-2012 00:00, 244.050908518194, 47.5899271610478
18-04-2012 00:00, 243.536685668087, 47.489653705277
19-04-2012 00:00, 242.393189185987, 47.2666718912675
20-04-2012 00:00, 262.406493290001, 51.1692661915503
21-04-2012 00:00, 248.534169357164, 48.464163024647
22-04-2012 00:00, 290.778106675288, 56.7017308016812
23-04-2012 00:00, 304.304736324026, 59.339423583185
24-04-2012 00:00, 278.19179968974, 54.2474009394994
25-04-2012 00:00, 282.37781831455, 55.0636745713372
26-04-2012 00:00, 238.928298129065, 46.5910181351677
27-04-2012 00:00, 193.846336423365, 37.8000356025562
28-04-2012 00:00, 160.886795387841, 31.372925100629
29-04-2012 00:00, 140.928103732064, 27.4809802277525
30-04-2012 00:00, 222.836736371427, 43.4531635924284
01-05-2012 00:00, 242.388587503613, 47.2657745632046
02-05-2012 00:00, 258.122833408477, 50.333952514653
03-05-2012 00:00, 255.300876855183, 49.7836709867607
04-05-2012 00:00, 278.834219023291, 54.3726727095418
05-05-2012 00:00, 275.453850918022, 53.7135009290143
06-05-2012 00:00, 281.370694874644, 54.8672855005555
07-05-2012 00:00, 230.352602724071, 44.9187575311939
08-05-2012 00:00, 157.485670917834, 30.7097058289776
09-05-2012 00:00, 76.2496156465208, 14.8686750510716
10-05-2012 00:00, 126.690750528659, 24.7046963530885
11-05-2012 00:00, 198.641603991798, 38.7351127784007
12-05-2012 00:00, 229.980495037205, 44.8461965322549
13-05-2012 00:00, 140.172865761452, 27.3337088234831
14-05-2012 00:00, 66.5558838411328, 12.9783973490209
15-05-2012 00:00, 133.598274586853, 26.0516635444363
16-05-2012 00:00, 117.848502015846, 22.98045789309
17-05-2012 00:00, 226.935622239688, 44.2524463367392
18-05-2012 00:00, 200.425710056096, 39.0830134609388
19-05-2012 00:00, 180.021998970486, 35.1042897992447
20-05-2012 00:00, 229.43803011949, 44.7404158733006
21-05-2012 00:00, 223.12435517523, 43.5092492591698
22-05-2012 00:00, 251.609960049849, 49.0639422097205
23-05-2012 00:00, 213.623523604698, 41.6565871029161
24-05-2012 00:00, 196.907688182972, 38.3969991956796
25-05-2012 00:00, 164.542912454304, 32.0858679285892
26-05-2012 00:00, 111.95955770417, 21.8321137523132
27-05-2012 00:00, 70.8243758170849, 13.8107532843316
28-05-2012 00:00, 120.412792007875, 23.4804944415356
29-05-2012 00:00, 207.054315105583, 40.3755914455887
30-05-2012 00:00, 189.86960327493, 37.0245726386114
31-05-2012 00:00, 169.50228361764, 33.0529453054397
01-06-2012 00:00, 228.121768708603, 44.4837448981775
02-06-2012 00:00, 151.037335196787, 29.4522803633734
03-06-2012 00:00, 125.819007571468, 24.5347064764362
04-06-2012 00:00, 164.078604138227, 31.9953278069542
05-06-2012 00:00, 39.6532963883344, 7.7323927957252
06-06-2012 00:00, 57.6564573476539, 11.2430091827925
07-06-2012 00:00, 171.703866613238, 33.4822539895815
08-06-2012 00:00, 172.852652538056, 33.7062672449209
09-06-2012 00:00, 143.838532612813, 28.0485138594985
10-06-2012 00:00, 124.492279376572, 24.2759944784315
11-06-2012 00:00, 175.48060797612, 34.2187185553433
12-06-2012 00:00, 179.090914843867, 34.922728394554
13-06-2012 00:00, 183.831423769712, 35.8471276350939
14-06-2012 00:00, 183.236724618854, 35.7311613006766
15-06-2012 00:00, 103.596633156301, 20.2013434654786
16-06-2012 00:00, 181.662769538957, 35.4242400600965
17-06-2012 00:00, 198.457239179807, 38.6991616400624
18-06-2012 00:00, 36.604801610715, 7.13793631408943
19-06-2012 00:00, 123.554686476802, 24.0931638629763
20-06-2012 00:00, 108.2656269261, 21.1117972505895
21-06-2012 00:00, 129.867571312681, 25.3241764059727
22-06-2012 00:00, 181.404917458581, 35.3739589044234
23-06-2012 00:00, 111.405804490517, 21.7241318756508
24-06-2012 00:00, 153.098170953778, 29.8541433359866
25-06-2012 00:00, 172.895881088082, 33.7146968121759
26-06-2012 00:00, 121.043772307873, 23.6035356000353
27-06-2012 00:00, 173.527875154472, 33.8379356551221
28-06-2012 00:00, 169.642699259048, 33.0803263555144
29-06-2012 00:00, 203.829632928055, 39.7467784209708
30-06-2012 00:00, 166.168616939945, 32.4028803032892
01-07-2012 00:00, 171.694120751117, 33.4803535464678
02-07-2012 00:00, 180.861044038148, 35.2679035874388
03-07-2012 00:00, 55.134234331333, 10.7511756946099
04-07-2012 00:00, 106.871945827487, 20.8400294363599
05-07-2012 00:00, 75.0806272100019, 14.6407223059504
06-07-2012 00:00, 158.261654562253, 30.8610226396394
07-07-2012 00:00, 197.378074356471, 38.4887244995119
08-07-2012 00:00, 156.076932846919, 30.4350019051493
09-07-2012 00:00, 168.219568003696, 32.8028157607208
10-07-2012 00:00, 206.474448887151, 40.2625175329944
11-07-2012 00:00, 141.379177143106, 27.5689395429056
12-07-2012 00:00, 118.15274373559, 23.03978502844
13-07-2012 00:00, 116.961617719459, 22.8075154552946
14-07-2012 00:00, 67.9009883932993, 13.2406927366934
15-07-2012 00:00, 24.5505142849513, 4.7873502855655
16-07-2012 00:00, 37.9519022325635, 7.40062093534988
17-07-2012 00:00, 229.261466058162, 44.7059858813415
18-07-2012 00:00, 233.327103125594, 45.4987851094908
19-07-2012 00:00, 220.121561816669, 42.9237045542505
20-07-2012 00:00, 205.552267208833, 40.0826921057224
21-07-2012 00:00, 153.692036373496, 29.9699470928318
22-07-2012 00:00, 74.3726137961949, 14.502659690258
20-03-2013 00:00, 347.578599170353, 67.7778268382189
21-03-2013 00:00, 436.69587130023, 85.1556949035448
22-03-2013 00:00, 393.913549019422, 76.8131420587873
23-03-2013 00:00, 383.992231882735, 74.8784852171334
24-03-2013 00:00, 379.085385847225, 73.9216502402089
25-03-2013 00:00, 354.017093218308, 69.03333317757
26-03-2013 00:00, 359.10597119764, 70.0256643835398
27-03-2013 00:00, 371.262727649359, 72.3962318916251
28-03-2013 00:00, 371.904097663911, 72.5212990444627
29-03-2013 00:00, 314.236051480508, 61.2760300386991
30-03-2013 00:00, 227.514213312199, 44.3652715958788
31-03-2013 00:00, 267.097421463016, 52.0839971852881
01-04-2013 00:00, 226.569772147529, 44.1811055687682
02-04-2013 00:00, 325.186378258461, 63.4113437603998
03-04-2013 00:00, 215.776022489039, 42.0763243853626
04-04-2013 00:00, 211.108574626127, 41.1661720520948
05-04-2013 00:00, 351.036712930695, 68.4521590214855
06-04-2013 00:00, 298.61518257945, 58.2299606029928
07-04-2013 00:00, 224.923210050242, 43.8600259597972
08-04-2013 00:00, 330.542875815512, 64.4558607840248
09-04-2013 00:00, 270.094883643327, 52.6685023104487
10-04-2013 00:00, 347.44438023647, 67.7516541461116
11-04-2013 00:00, 322.248081387939, 62.8383758706481
12-04-2013 00:00, 219.609648844628, 42.8238815247024
13-04-2013 00:00, 207.10933185405, 40.3863197115397
14-04-2013 00:00, 279.237497642958, 54.4513120403769
15-04-2013 00:00, 159.020458793566, 31.0089894647454
16-04-2013 00:00, 102.638619919302, 20.0145308842638
17-04-2013 00:00, 129.894712454891, 25.3294689287037
18-04-2013 00:00, 205.27673389741, 40.028963109995
19-04-2013 00:00, 187.759630019743, 36.61312785385
20-04-2013 00:00, 121.156763442747, 23.6255688713357
21-04-2013 00:00, 92.7986949137308, 18.0957455081775
22-04-2013 00:00, 188.036656659416, 36.6671480485862
23-04-2013 00:00, 259.395236208653, 50.5820710606874
24-04-2013 00:00, 199.323467882495, 38.8680762370865
25-04-2013 00:00, 215.412647735496, 42.0054663084216
26-04-2013 00:00, 227.218721932884, 44.3076507769123
27-04-2013 00:00, 220.665526638397, 43.0297776944875
28-04-2013 00:00, 314.989345427898, 61.42292235844
29-04-2013 00:00, 42.4130647631768, 8.27054762881947
30-04-2013 00:00, 182.488442426129, 35.5852462730951
01-05-2013 00:00, 268.321376683922, 52.3226684533648
02-05-2013 00:00, 176.383611107323, 34.394804165928
03-05-2013 00:00, 130.121072504789, 25.3736091384338
04-05-2013 00:00, 155.772813059856, 30.3756985466719
05-05-2013 00:00, 186.712870236072, 36.4090096960341
06-05-2013 00:00, 84.3312002303466, 16.4445840449176
07-05-2013 00:00, 243.580635830282, 47.498223986905
08-05-2013 00:00, 190.83514699407, 37.2128536638436
09-05-2013 00:00, 123.203933500017, 24.0247670325034
10-05-2013 00:00, 138.63252800751, 27.0333429614644
11-05-2013 00:00, 187.559903684549, 36.574181218487
12-05-2013 00:00, 273.15477565447, 53.2651812526216
13-05-2013 00:00, 245.154415801344, 47.805111081262
14-05-2013 00:00, 183.05028134656, 35.6948048625791
15-05-2013 00:00, 169.448303960744, 33.0424192723451
16-05-2013 00:00, 192.588838318713, 37.554823472149
17-05-2013 00:00, 58.4955994592241, 11.4066418945487
18-05-2013 00:00, 98.8132786381299, 19.2685893344353
19-05-2013 00:00, 125.036047633378, 24.3820292885087
20-05-2013 00:00, 161.335079970243, 31.4603405941974
21-05-2013 00:00, 156.214288077102, 30.4617861750348
22-05-2013 00:00, 114.227634989235, 22.2743888229008
23-05-2013 00:00, 139.674815326735, 27.2365889887133
24-05-2013 00:00, 242.529644265001, 47.2932806316752
25-05-2013 00:00, 78.2549307144462, 15.259711489317
26-05-2013 00:00, 190.926441968558, 37.2306561838688
27-05-2013 00:00, 153.690995403209, 29.9697441036258
28-05-2013 00:00, 75.5079925384334, 14.7240585449945
29-05-2013 00:00, 223.324958101966, 43.5483668298834
30-05-2013 00:00, 195.24631161701, 38.0730307653169
31-05-2013 00:00, 139.416882314963, 27.1862920514178
01-06-2013 00:00, 150.279750617206, 29.3045513703552
02-06-2013 00:00, 126.813057780092, 24.728546267118
03-06-2013 00:00, 110.357267344675, 21.5196671322116
04-06-2013 00:00, 27.9418455254393, 5.44865987746067
05-06-2013 00:00, 82.8663369482839, 16.1589357049154
06-06-2013 00:00, 175.479764648923, 34.2185541065399
07-06-2013 00:00, 195.024732255899, 38.0298227899003
08-06-2013 00:00, 200.943982974427, 39.1840766800132
09-06-2013 00:00, 59.2121238074281, 11.5463641424485
10-06-2013 00:00, 146.916120242007, 28.6486434471914
11-06-2013 00:00, 135.014491685127, 26.3278258785998
12-06-2013 00:00, 151.982023999248, 29.6364946798534
13-06-2013 00:00, 120.160415042372, 23.4312809332625
14-06-2013 00:00, 125.28201241675, 24.4299924212662
15-06-2013 00:00, 65.805826614627, 12.8321361898523
16-06-2013 00:00, 12.3655067022851, 2.41127380694559
17-06-2013 00:00, 80.5066144408023, 15.6987898159565
18-06-2013 00:00, 136.314644200537, 26.5813556191048
19-06-2013 00:00, 77.1680621912555, 15.0477721272948
20-06-2013 00:00, 126.420616091977, 24.6520201379355
21-06-2013 00:00, 133.727726378256, 26.0769066437599
22-06-2013 00:00, 117.805126219454, 22.9719996127936
23-06-2013 00:00, 147.641210398863, 28.7900360277783
24-06-2013 00:00, 195.649400962523, 38.1516331876919
25-06-2013 00:00, 180.134303895565, 35.1261892596352
26-06-2013 00:00, 169.415317489118, 33.035986910378
27-06-2013 00:00, 61.3826812765704, 11.9696228489312
28-06-2013 00:00, 162.165494030947, 31.6222713360347
29-06-2013 00:00, 220.746990537983, 43.0456631549067
30-06-2013 00:00, 209.072802523135, 40.7691964920113
01-07-2013 00:00, 211.162418487512, 41.1766716050648
02-07-2013 00:00, 165.270363208207, 32.2277208256004
03-07-2013 00:00, 67.8611707971151, 13.2329283054374
04-07-2013 00:00, 192.106942450019, 37.4608537777537
05-07-2013 00:00, 164.480332101365, 32.0736647597661
06-07-2013 00:00, 182.207797610594, 35.5305205340659
07-07-2013 00:00, 222.421000084623, 43.3720950165015
08-07-2013 00:00, 246.593538560503, 48.0857400192981
09-07-2013 00:00, 228.678544629454, 44.5923162027435
10-07-2013 00:00, 119.173355400266, 23.2388043030519
11-07-2013 00:00, 122.803803153119, 23.9467416148581
12-07-2013 00:00, 146.674577238474, 28.6015425615024
13-07-2013 00:00, 131.227792188435, 25.5894194767449
14-07-2013 00:00, 119.693403240529, 23.3402136319031
15-07-2013 00:00, 201.387295339076, 39.2705225911199
16-07-2013 00:00, 235.725856988074, 45.9665421126745
17-07-2013 00:00, 137.004880853861, 26.715951766503
20-11-2012 00:00, 441.263567476754, 86.046395657967
21-11-2012 00:00, 563.662326152933, 109.914153599822
22-11-2012 00:00, 553.798239950647, 107.990656790376
23-11-2012 00:00, 433.614403529249, 84.5548086882036
24-11-2012 00:00, 448.662583599376, 87.4892038018782
25-11-2012 00:00, 519.170294139707, 101.238207357243
26-11-2012 00:00, 385.392101442473, 75.1514597812823
27-11-2012 00:00, 542.307038675931, 105.749872541807
28-11-2012 00:00, 494.41039186932, 96.4100264145174
29-11-2012 00:00, 386.943741296416, 75.4540295528011
30-11-2012 00:00, 423.99564561164, 82.6791508942699
01-12-2012 00:00, 503.073576097786, 98.0993473390683
02-12-2012 00:00, 165.796857667494, 32.3303872451614
03-12-2012 00:00, 514.412027538036, 100.310345369917
04-12-2012 00:00, 329.014447332756, 64.1578172298874
